INVNRS,ONDERWERP,TERM,URI
29013,School,School,http://vocab.getty.edu/aat/300006495
29014,School,School,http://vocab.getty.edu/aat/300006495
29015,School,School,http://vocab.getty.edu/aat/300006495
29016,School,School,http://vocab.getty.edu/aat/300006495
29017,School,School,http://vocab.getty.edu/aat/300006495
29018,School,School,http://vocab.getty.edu/aat/300006495
29019,School,School,http://vocab.getty.edu/aat/300006495
29020,School,School,http://vocab.getty.edu/aat/300006495
29021,School,School,http://vocab.getty.edu/aat/300006495
29022,Jeugdgebouw,,
29023,School,School,http://vocab.getty.edu/aat/300006495
29024,School,School,http://vocab.getty.edu/aat/300006495
29025,School,School,http://vocab.getty.edu/aat/300006495
29026,School,School,http://vocab.getty.edu/aat/300006495
29027,School,School,http://vocab.getty.edu/aat/300006495
29028,Zittingslokaal,,
29029,Blindernwerkinrichting,,
29030,Brug,Brug,http://vocab.getty.edu/aat/300007836
29031,Museum,,
29033,Badhuis,,
29034,Zittingsgebouw,,
29035,Centraal,,
29036,Zittingsgebouw,,
29037,Wilhelmina,,
29038,Wilhelmina,,
29039,Zittingslokaal,,
29040,School,School,http://vocab.getty.edu/aat/300006495
29041,School,School,http://vocab.getty.edu/aat/300006495
29042,School,School,http://vocab.getty.edu/aat/300006495
29043,Bestratingswerf,,
29044,Gemeente,,
29045,Noorder,,
29046,Nieuwe,,
29047,School,School,http://vocab.getty.edu/aat/300006495
29048,Begraafplaats,,
29049,Bank,,
29050,Zittingslokaal,,
29051,Schreierstoren,,
29052,Perceel,,
29053,School,School,http://vocab.getty.edu/aat/300006495
29054,Huize,,
29055,Speelvijver,,
29056,School,School,http://vocab.getty.edu/aat/300006495
29057,Dienstwoningen,,
29058,Perceel,,
29059,School,School,http://vocab.getty.edu/aat/300006495
29060,School,School,http://vocab.getty.edu/aat/300006495
29061,Universtiteit,,
29062,School,School,http://vocab.getty.edu/aat/300006495
29063,School,School,http://vocab.getty.edu/aat/300006495
29064,School,School,http://vocab.getty.edu/aat/300006495
29065,School,School,http://vocab.getty.edu/aat/300006495
29066,School,School,http://vocab.getty.edu/aat/300006495
29067,School,School,http://vocab.getty.edu/aat/300006495
29068,School,School,http://vocab.getty.edu/aat/300006495
29069,School,School,http://vocab.getty.edu/aat/300006495
29070,School,School,http://vocab.getty.edu/aat/300006495
29071,Muziekbibliotheek,,
29072,Willemspoort,,
29073,V.M.,,
29074,Munttoren,,
29075,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
29076,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
29077,Coreneliahoeve,,
29078,Zuiderkerk,,
29079,Politiebureau,Politiebureau,http://vocab.getty.edu/aat/300006049
29080,Quarantaine,,
29081,Raadhuis,,
29082,V.M.,,
29083,Brug,Brug,http://vocab.getty.edu/aat/300007836
29084,Politieposthuis,,
29085,Perceel,,
29086,Vrowentehuis,,
29087,School,School,http://vocab.getty.edu/aat/300006495
29088,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29089,Ark,,
29090,Het,,
29092,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29093,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29094,Tramremise,,
29095,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29096,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29097,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29098,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29099,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29100,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29101,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29102,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29103,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29104,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29105,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29106,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29107,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29108,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29109,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29110,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29111,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29112,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29113,School,School,http://vocab.getty.edu/aat/300006495
29114,Hortus,,
29115,Hortus,,
29116,Hortus,,
29117,Hortus,,
29118,Hortus,,
29119,Hortus,,
29121,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29122,Luchtvaarthaven,,
29123,Puthaak,,
29124,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29125,Flora,,
29126,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29127,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29128,Trafohuisje,,
29129,Trafohuisje,,
29130,Trafohuisje,,
29131,Grondwerken,,
29132,Trafohuisje,,
29133,Trafohuisje,,
29134,Gebouw,,
29135,Wegenaanleg,,
29136,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29137,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29138,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29139,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29140,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29141,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29142,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29143,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29144,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29145,Grondwerken,,
29146,Grondwerken,,
29147,Perceel,,
29148,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29149,Badhuis,,
29150,Havenkommen,,
29151,Volkstuincomplex,,
29152,Brug,Brug,http://vocab.getty.edu/aat/300007836
29153,Brug,Brug,http://vocab.getty.edu/aat/300007836
29154,School,School,http://vocab.getty.edu/aat/300006495
29155,Monument,,
29156,Grondwerken,,
29157,Wegenaanleg,,
29158,Grondwerken,,
29159,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29160,Ophogen,,
29161,Waterloop,,
29162,Type,,
29164,Werkplaats,,
29165,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29166,V.M.,,
29167,Brug,Brug,http://vocab.getty.edu/aat/300007836
29168,Perceel,,
29169,Perceel,,
29170,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29171,Fontein,,
29172,Monument,,
29173,Fontein,,
29174,Grongboringen,,
29175,Loods,,
29176,Havenkom,,
29177,Hoofdrioleringsgemaal,,
29179,Zwembad,,
29180,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
29181,Ontgraving,,
29182,Brug,Brug,http://vocab.getty.edu/aat/300007836
29183,Grondwerken,,
29184,Loods,,
29185,Wegenaanleg,,
29186,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29187,1e,,
29188,School,School,http://vocab.getty.edu/aat/300006495
29189,Brug,Brug,http://vocab.getty.edu/aat/300007836
29190,Loods,,
29191,Petroleum,,
29192,School,School,http://vocab.getty.edu/aat/300006495
29193,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
29194,Baggerwerk,,
29195,Onderstation,,
29196,Ontgraving,,
29197,Centrale,,
29198,Centraal,,
29199,Petroleum,,
29200,Bestrating,,
29201,Luchthaven,,
29202,Luchthaven,,
29203,Luchthaven,,
29204,Luchthaven,,
29205,Luchthaven,,
29206,Grondwerken,,
29207,Zandophoging,,
29208,Zandophoging,,
29209,Wegenaanleg,,
29210,Grondkeringen,,
29211,Omdijking,,
29212,Telefooncentrale,,
29213,Centrale,,
29214,Centrale,,
29215,Centrale,,
29216,Brug,Brug,http://vocab.getty.edu/aat/300007836
29217,Loods,,
29218,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29219,Meerpalen,,
29220,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29221,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29222,Grondwerken,,
29224,Archiekgebouw,,
29225,Huis,,
29226,Laboratorium,,
29227,Grondwerken,,
29228,Grondwerken,,
29229,Grondwerken,,
29230,Grondwerken,,
29231,Wegenaanleg,,
29232,Grondwerken,,
29234,Duiker,,
29235,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29236,Grondwerken,,
29237,School,School,http://vocab.getty.edu/aat/300006495
29238,Universiteit,,
29239,Houthaven,,
29240,Luchthaven,,
29241,Coenhaven,,
29242,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29244,R.I.West,,
29245,School,School,http://vocab.getty.edu/aat/300006495
29246,School,School,http://vocab.getty.edu/aat/300006495
29247,Centrale,,
29248,Brug,Brug,http://vocab.getty.edu/aat/300007836
29249,Centrale,,
29250,Startbaan,,
29251,Zidergasfabriek,,
29252,Zidergasfabriek,,
29253,Zidergasfabriek,,
29254,Zidergasfabriek,,
29255,School,School,http://vocab.getty.edu/aat/300006495
29256,School,School,http://vocab.getty.edu/aat/300006495
29257,Observatiehuis,,
29258,School,School,http://vocab.getty.edu/aat/300006495
29259,School,School,http://vocab.getty.edu/aat/300006495
29260,Trafohuisje,,
29261,Waterinlaat,,
29262,Trafohuisje,,
29263,Trafohuisje,,
29264,Centrale,,
29265,1e,,
29266,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29267,Aanleg,,
29268,1e,,
29269,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
29270,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
29271,Sportterrein,,
29272,Ontgraving,,
29273,Ontgraving,,
29275,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29276,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29277,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29278,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29279,Hek,,
29280,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29281,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29282,Centrale,,
29283,Brug,Brug,http://vocab.getty.edu/aat/300007836
29284,Div.,,
29285,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29286,Brug,Brug,http://vocab.getty.edu/aat/300007836
29287,Loods,,
29288,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29289,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29290,Monument,,
29291,Zittingslokaal,,
29292,Bestrating,,
29293,Bestrating,,
29294,Bestrating,,
29295,Bestrating,,
29296,Bestrating,,
29297,Bestrating,,
29298,Bestrating,,
29299,Bestrating,,
29300,Bestrating,,
29301,Bestrating,,
29302,Bestrating,,
29303,Bestrating,,
29304,Bestrating,,
29305,Bestrating,,
29306,Bestrating,,
29307,Bestrating,,
29308,Bestrating,,
29309,Bestrating,,
29310,Bestrating,,
29311,Bestrating,,
29312,Bestrating,,
29313,Bestrating,,
29314,Bestrating,,
29315,Bestrating,,
29316,Bestrating,,
29317,Bestrating,,
29318,Bestrating,,
29319,Bestrating,,
29320,Bestrating,,
29321,Bestrating,,
29322,Bestrating,,
29323,Bestrating,,
29324,Bestrating,,
29325,Bestrating,,
29326,Bestrating,,
29327,Bestrating,,
29328,Bestrating,,
29329,Bestrating,,
29330,Bestrating,,
29331,Bestrating,,
29332,Bestrating,,
29333,Bestrating,,
29334,Bestrating,,
29335,Bestrating,,
29336,Bestrating,,
29337,Bestrating,,
29338,Bestrating,,
29339,Bestrating,,
29340,Bestrating,,
29341,Bestrating,,
29342,Bestrating,,
29343,Bestrating,,
29344,Bestrating,,
29345,Bestrating,,
29346,Bestrating,,
29347,Bestrating,,
29348,Bestrating,,
29349,Bestrating,,
29350,Bestrating,,
29351,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29352,Froger,,
29353,Muziekbibliotheek,,
29354,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
29355,Grondwerken,,
29356,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29357,Grondwerken,,
29358,Baggerwerken,,
29359,Grondwerken,,
29360,Broeikast,,
29361,Stadsdrukkerij,,
29362,Badhuis,,
29363,Stadsdrukkerij,,
29364,Waterlopen,,
29365,Luchthaven,,
29366,Paviljoen,,
29367,Telefoondienst,,
29369,Brug,Brug,http://vocab.getty.edu/aat/300007836
29370,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29371,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29372,School,School,http://vocab.getty.edu/aat/300006495
29373,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29374,Remmingwerken,,
29375,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29376,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29377,Volkstuincomplex,,
29378,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29379,Gofbreker,,
29380,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29381,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29382,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29383,Remmingwerken,,
29384,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29385,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29386,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29387,Golfbreker,,
29388,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29389,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29390,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29391,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29394,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29395,Hoofdrioleringsgemaal,,
29396,Hoofdrioleringsgemaal,,
29397,Hoofdrioleringsgemaal,,
29398,Brandbeveiligingsgemaal,,
29399,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29401,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29402,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29403,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29404,Hoofdrioolgemaal,,
29405,Hoofdrioolgemaal,,
29406,Hoofdrioolgemaal,,
29407,Type,,
29408,Hoofdrioolgemaal,,
29409,Hoofdrioolgemaal,,
29410,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29411,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29412,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29413,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29414,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29415,Hoofdrioolgemaal,,
29416,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29417,School,School,http://vocab.getty.edu/aat/300006495
29418,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29419,Coenhaven,,
29420,Aanlegsteiger,,
29421,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29422,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29423,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29424,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29425,R.,,
29426,R.,,
29427,R.,,
29428,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29429,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29430,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29431,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29432,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29433,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29434,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29435,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29436,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29437,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29438,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29439,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29440,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29441,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29442,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29443,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29444,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29445,Riolering,Riolering,http://vocab.getty.edu/aat/300006122
29446,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29447,Staddrukkerij,,
29448,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29449,Grondwerken,,
29450,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29451,Grondwerken,,
29452,School,School,http://vocab.getty.edu/aat/300006495
29453,School,School,http://vocab.getty.edu/aat/300006495
29454,Zittinglokaal,,
29455,Grondwerken,,
29456,Speelplaats/speeltuin,Speelplaats/speeltuin,http://vocab.getty.edu/aat/300008203
29457,Grondwerken,,
29458,Gemeentelijke,,
29459,Oevervoorzingen,,
29460,Grondwerken,,
29461,Persleidingen,,
29462,Archief,,
29463,Pharmacologisch,,
29464,Badhuis,,
29465,Typetekening,,
29466,Persleidingen,,
29467,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29468,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29469,R.I.,,
29470,Brandbeveiligingsgemaal,,
29471,Gemaal,Gemaal,http://vocab.getty.edu/aat/300006187
29472,R.I.,,
29473,R.I.,,
29474,Lichtopstanden,,
29475,Luchthaven,,
29476,School,School,http://vocab.getty.edu/aat/300006495
29477,Bestratingwerf,,
29478,Bestratingswerf,,
29479,Grondwerken,,
29480,Telefooncentrale,,
29481,Sportpark,Sportpark,http://vocab.getty.edu/aat/300170875
29482,Centrale,,
29483,Veermarktterrein,,
29484,Physiologisch,,
29485,Verfwerken,,
29486,Raadhuis,,
29487,Wegenaanleg,,
29488,Telefooncentrale,,
29489,Vuilverbranding,,
29490,Volkstuincomplex,,
29491,Typetekeningen,,
29492,Tribune,,
29493,Stortsteiger,,
29494,Aanlegsteiger,,
29495,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29496,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29497,Talud,,
29498,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29499,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29500,Bestrating,,
29501,Bestrating,,
29502,Bestrating,,
29503,Bestrating,,
29504,Bestrating,,
29505,Bestrating,,
29506,Bestrating,,
29507,Bestrating,,
29508,Bestrating,,
29509,Bestrating,,
29510,Bestrating,,
29511,Bestrating,,
29512,Bestrating,,
29513,Bestrating,,
29514,Loods,,
29515,Persleiding,,
29516,Persleiding,,
29517,Persleiding,,
29518,Monument,,
29519,Dienstgebouwen,,
29520,Bestrating,,
29521,Centrale,,
29522,Scholen,,
29523,Brug,Brug,http://vocab.getty.edu/aat/300007836
29524,Artis,Artis,http://vocab.getty.edu/aat/300000348
29525,Artis,Artis,http://vocab.getty.edu/aat/300000348
29526,Artis,Artis,http://vocab.getty.edu/aat/300000348
29527,Artis,Artis,http://vocab.getty.edu/aat/300000348
29528,Artis,Artis,http://vocab.getty.edu/aat/300000348
29529,Artis,Artis,http://vocab.getty.edu/aat/300000348
29530,Artis,Artis,http://vocab.getty.edu/aat/300000348
29531,Hek,,
29532,Beschoeiing,,
29533,Walbeschoeiing,,
29534,Pijlers,,
29535,Haven,,
29536,Talud,,
29537,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29538,Basaltglooiing,,
29539,Loods,,
29540,Loods,,
29541,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29542,Kademuren,,
29543,Meerpalen,,
29544,Peiling,,
29545,Drainage,,
29546,Loods,,
29547,Loods,,
29548,Loods,,
29549,Loods,,
29550,Loods,,
29551,Loods,,
29552,Loods,,
29553,Loods,,
29554,Kademuur,Kademuur,http://vocab.getty.edu/aat/300404856
29555,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29556,Loods,,
29557,Loods,,
29558,Beschermingswerken,,
29559,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29560,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29561,Brandweer,,
29562,Dienstgebouw,,
29563,Walbeschoeiing,,
29564,Kademuur,Kademuur,http://vocab.getty.edu/aat/300404856
29565,Walbeschoeiing,,
29566,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29567,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29568,Betonartikelen,,
29569,Vlotbrug,,
29570,Beschoeiing,,
29571,Loopremming,,
29572,Meerboeien,,
29573,Steigertje,,
29574,Remmingen,,
29575,Remmingen,,
29576,Remmingen,,
29577,Steenglooiing,,
29578,Haven,,
29579,Sloopwerken,,
29580,Dijk,,
29581,Remming,,
29582,Meergelegenheid,,
29583,Duiker,,
29584,Keermuur,,
29585,Grondkering,,
29586,Walbeschoeiing,,
29587,Stadsschouwburg,,
29588,Brug,Brug,http://vocab.getty.edu/aat/300007836
29589,Bemmingwerk,,
29590,Bolders,,
29591,Meerpaal,,
29592,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29593,Meerpalen,,
29594,Walbeschoeiing,,
29595,Beschoeiing,,
29596,Walbeschoeiing,,
29597,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29598,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29599,Loswal,,
29600,Leuning,,
29601,Steenglooiing,,
29602,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29603,Brug,Brug,http://vocab.getty.edu/aat/300007836
29604,Damwanden,,
29605,Oevervoorziening,Oevervoorziening,http://vocab.getty.edu/aat/300404856
29606,Steenlooiing,,
29607,Aanlegsteigers,,
29608,Drijfraam,,
29609,Stortsteigers,,
29610,Stortsteiger,,
29611,Remming,,
29612,Steigers,,
29613,Steiger,Steiger,http://vocab.getty.edu/aat/300404856
29614,Loswal,,
29615,Trappen,,
29616,Talud,,
29617,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29618,Loods,,
29619,Walmuur,Walmuur,http://vocab.getty.edu/aat/300404856
29620,Loods,,
