NR;SCOPEID;URI;STRAATNAAM
44195;61279138;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44196;61279177;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44197;61280287;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44198;61282743;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44199;61284273;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44200;61287713;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44201;61288522;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44202;61291929;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44203;61291930;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44204;61292276;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44205;61312489;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44206;61312497;https://adamlink.nl/geo/street/eerste-atjehstraat/1167;Atjehstraat
44207;61297657;https://adamlink.nl/geo/street/eerste-ceramstraat/1172;Ceramstraat
44208;61279299;https://adamlink.nl/geo/street/eerste-ceramstraat/1172;Ceramstraat
44209;61293077;https://adamlink.nl/geo/street/eerste-ceramstraat/1172;Ceramstraat
44210;61291019;https://adamlink.nl/geo/street/gerard-terborgstraat/1488;G. Terborgstraat
44211;61279872;https://adamlink.nl/geo/street/galileiplantsoen/1424;Gallileïplantsoen
44212;61280496;https://adamlink.nl/geo/street/galileiplantsoen/1424;Gallileïplantsoen
44213;61284902;https://adamlink.nl/geo/street/galileiplantsoen/1424;Gallileïplantsoen
44214;61287906;https://adamlink.nl/geo/street/galileiplantsoen/1424;Gallileïplantsoen
44215;61289824;https://adamlink.nl/geo/street/galileiplantsoen/1424;Gallileïplantsoen
44216;61303402;https://adamlink.nl/geo/street/galileiplantsoen/1424;Gallileïplantsoen
44217;61303504;https://adamlink.nl/geo/street/galileiplantsoen/1424;Gallileïplantsoen
44218;61303313;https://adamlink.nl/geo/street/gillis-van-ledenberchstraat/1515;Gilles van Ledenberchstraat
44219;61277398;https://adamlink.nl/geo/street/gillis-van-ledenberchstraat/1515;Gilles van Ledenberchstraat
44221;61297397;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44224;61274447;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44225;61274449;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44229;61275913;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44230;61278520;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44231;61278710;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44232;61278743;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44233;61278934;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44234;61278962;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44235;61278968;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44236;61279105;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44237;61279116;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44238;61279119;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44239;61279664;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44240;61280025;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44241;61280173;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44242;61280366;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44243;61280453;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44244;61280454;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44245;61280525;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44246;61280666;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44247;61280742;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44248;61280757;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44249;61281048;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44250;61281571;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44251;61282185;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44252;61283343;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44253;61283415;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44254;61283447;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44255;61283448;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44256;61284074;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44257;61289236;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44258;61289237;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44259;61289239;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44260;61289262;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44261;61289276;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44262;61289301;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44263;61289302;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44264;61289330;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44265;61289331;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44266;61293996;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44267;61293999;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44268;61294521;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44269;61295620;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44270;61296689;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44271;61296690;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44272;61296691;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44273;61296692;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44274;61296693;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44275;61296694;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44276;61296695;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44277;61297059;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44278;61297195;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44279;61297199;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44280;61297281;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44281;61297282;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44282;61297543;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44284;61298404;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44285;61298406;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44286;61299242;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44287;61300201;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44288;61300337;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44289;61300392;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44290;61300394;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44291;61300417;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44292;61300761;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44293;61301820;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44294;61301973;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44295;61301982;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44298;61302268;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44299;61302299;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44300;61302302;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44301;61302371;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44302;61302372;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44303;61302373;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44304;61302374;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44305;61302428;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44306;61302452;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44307;61302454;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44308;61302455;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44309;61302653;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44310;61302735;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44311;61302954;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44313;61303031;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44314;61303746;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44315;61303842;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44316;61303844;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44317;61303845;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44318;61303846;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44319;61303955;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44320;61303978;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44321;61304361;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44322;61304530;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44323;61304531;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44324;61304532;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44325;61304533;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44326;61304534;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44327;61304535;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44328;61304536;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44329;61304619;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44330;61304625;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44331;61304636;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44332;61304671;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44333;61304681;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44334;61304879;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44335;61304945;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44336;61304995;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44337;61305054;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44338;61305059;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44339;61305060;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44340;61305210;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44341;61305211;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44342;61305213;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44343;61305214;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44344;61305215;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44345;61305216;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44346;61305217;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44347;61305229;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44348;61305244;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44349;61305245;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44350;61306068;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44351;61306217;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44352;61306365;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44353;61306367;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44354;61306438;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44355;61306439;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44356;61306440;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44357;61306574;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44358;61306685;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44359;61306712;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44360;61306713;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44361;61306715;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44362;61306720;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44363;61306724;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44364;61306740;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44365;61306773;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44366;61307814;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44367;61307832;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44368;61307873;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44369;61307885;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44370;61307906;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44371;61307936;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44372;61307951;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44373;61308809;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44374;61308958;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44375;61308960;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44376;61309317;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44377;61309343;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44378;61310353;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44379;61311831;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44381;61313173;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44382;61313174;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44383;61313176;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44384;61313455;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44385;61313456;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44386;61313457;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44387;61313458;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44388;61313459;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44389;61313460;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44390;61313461;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44391;61313462;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44392;61313463;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44393;61313464;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44394;61313465;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44395;61313466;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44396;61313467;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44397;61313468;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44398;61313469;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44399;61313470;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44402;61275813;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44403;61275827;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44404;61275829;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44405;61275830;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44406;61275831;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44407;61275837;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44408;61275863;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44409;61275864;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44410;61275866;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44411;61275867;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44412;61275907;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44413;61275908;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44419;61277191;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44420;61277346;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44421;61277364;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44422;61277410;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44423;61277566;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44424;61277655;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44425;61277687;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44426;61277716;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44427;61277730;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44428;61277762;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44429;61277869;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
44430;61277875;https://adamlink.nl/geo/street/eerste-helmersstraat/1178;Helmersstraat
